,ARO Accession,Model Name,ARO Name,AMR Gene Family,Drug Class,Resistance Mechanism,CARD Short Name,Protein Accession,DNA Accession,PMID,PMID Count,PCA1,PCA2,Cluster
119,ARO:3002622,aadA6/aadA10,aadA6/aadA10,ANT(3''),aminoglycoside antibiotic,antibiotic inactivation,aadA6/aadA10,AAO49597.1,AF550679.1,16495246,1.0,-0.476923944263584,-0.08288098259507351,0
120,ARO:3002607,aadA7,aadA7,ANT(3''),aminoglycoside antibiotic,antibiotic inactivation,aadA7,AAO49597.1,AF550679.1,15117923,1.0,-0.476923944263584,-0.08288098259507351,0
121,ARO:3002608,aadA8,aadA8,ANT(3''),aminoglycoside antibiotic,antibiotic inactivation,aadA8,AAO49597.1,AF550679.1,19719593,1.0,-0.476923944263584,-0.08288098259507351,0
122,ARO:3004704,aadA8b,aadA8b,ANT(3''),aminoglycoside antibiotic,antibiotic inactivation,aadA8b,AAO49597.1,AF550679.1,16291869,1.0,-0.476923944263584,-0.08288098259507351,0
123,ARO:3002609,aadA9,aadA9,ANT(3''),aminoglycoside antibiotic,antibiotic inactivation,aadA9,AAO49597.1,AF550679.1,12383729,1.0,-0.476923944263584,-0.08288098259507351,0
124,ARO:3002627,aadK,aadK,ANT(6),aminoglycoside antibiotic,antibiotic inactivation,aadK,AAU10334.1,AY712687.1,8293959;2550327,2.0,-0.476923944263584,-0.08288098259507351,0
125,ARO:3004683,aadS,aadS,ANT(6),aminoglycoside antibiotic,antibiotic inactivation,aadS,AAU10334.1,AY712687.1,1328814,1.0,-0.476923944263584,-0.08288098259507351,0
126,ARO:3007669,aadT,aadT,major facilitator superfamily (MFS) antibiotic efflux pump,disinfecting agents and antiseptics;macrolide antibiotic;tetracycline antibiotic,antibiotic efflux,aadT,AMD83542.1,KT852971.1,37252766,1.0,0.5574225883539786,0.7851362590719897,1
128,ARO:3003942,abcA,abcA,ATP-binding cassette (ABC) antibiotic efflux pump,cephalosporin;penicillin beta-lactam;peptide antibiotic,antibiotic efflux,abcA,XP_753111.1,XM_748018.1,24509312;26160745;19800843,3.0,0.5557171905795806,0.7793647528552629,1
129,ARO:3000753,abeM,abeM,multidrug and toxic compound extrusion (MATE) transporter,disinfecting agents and antiseptics;fluoroquinolone antibiotic,antibiotic efflux,abeM,BAD89844.2,AB204810.2,16189122,1.0,0.5602882978448261,0.7949477673214426,1
130,ARO:3000768,abeS,abeS,small multidrug resistance (SMR) antibiotic efflux pump,aminocoumarin antibiotic;macrolide antibiotic,antibiotic efflux,abeS,ACJ59254.1,CP001172.1,19770280,1.0,0.5557171905795806,0.7793647528552629,1
131,ARO:3001815,ACC-1,ACC-1,ACC beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,ACC-1,CAB46491.1,AJ133121.1,10428914,1.0,-0.5065618071193828,-0.05709213416663918,0
136,ARO:3001816,ACC-2,ACC-2,ACC beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,ACC-2,CAB46491.1,AJ133121.1,10817695,1.0,-0.5065618071193828,-0.05709213416663918,0
137,ARO:3001817,ACC-3,ACC-3,ACC beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,ACC-3,CAB46491.1,AJ133121.1,10817695,1.0,-0.5065618071193828,-0.05709213416663918,0
138,ARO:3001818,ACC-4,ACC-4,ACC beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,ACC-4,CAB46491.1,AJ133121.1,17664321,1.0,-0.5065618071193828,-0.05709213416663918,0
139,ARO:3001819,ACC-5,ACC-5,ACC beta-lactamase,cephalosporin;monobactam;penicillin beta-lactam,antibiotic inactivation,ACC-5,CAB46491.1,AJ133121.1,24267783,1.0,-0.5065618071193828,-0.05709213416663918,0
142,ARO:3004359,ACI-1,ACI-1,ACI beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,ACI-1,CAB51471.1,AJ007350.1,30014616;11036038,2.0,-0.5510226466490608,-0.07916658454818741,0
143,ARO:3004573,Acinetobacter baumannii AbaF,Acinetobacter baumannii AbaF,major facilitator superfamily (MFS) antibiotic efflux pump,phosphonic acid antibiotic,antibiotic efflux,Abau_AbaF,AMD83542.1,KT852971.1,27650185,1.0,0.5526916391279547,0.7629875251544479,1
144,ARO:3004574,Acinetobacter baumannii AbaQ,Acinetobacter baumannii AbaQ,major facilitator superfamily (MFS) antibiotic efflux pump,fluoroquinolone antibiotic,antibiotic efflux,Abau_AbaQ,AMD83542.1,KT852971.1,29941648,1.0,0.6444836533436015,0.9599627008982081,1
145,ARO:3004578,Acinetobacter baumannii AbuO,Acinetobacter baumannii AbuO,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic;carbapenem;cephalosporin;disinfecting agents and antiseptics;glycylcycline;penicillin beta-lactam;tetracycline antibiotic,antibiotic efflux,Abau_AbuO,WP_001985623.1,NC_010410.1,25512405,1.0,0.5557171905795806,0.7793647528552626,1
146,ARO:3003796,Acinetobacter baumannii ampC beta-lactamase,Acinetobacter baumannii ampC beta-lactamase,ampC-type beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,Abau_ampC_BLA,ACJ42146.1,CP001182.1,21304033,1.0,-0.5510226466490608,-0.07916658454818741,0
147,ARO:3004577,Acinetobacter baumannii AmvA,Acinetobacter baumannii AmvA,major facilitator superfamily (MFS) antibiotic efflux pump,disinfecting agents and antiseptics;macrolide antibiotic,antibiotic efflux,Abau_AmvA,AMD83542.1,KT852971.1,20573661,1.0,0.5557171905795806,0.7793647528552629,1
148,ARO:3003817,Acinetobacter baumannii gyrA conferring resistance to fluoroquinolones,Acinetobacter baumannii gyrA conferring resistance to fluoroquinolones,fluoroquinolone resistant gyrA,fluoroquinolone antibiotic;nybomycin-like antibiotic,antibiotic target alteration,Abau_gyrA_FLO,AJF82744.1,CP010781.1,15282231;21304033,2.0,0.877983947669652,-0.502664738357439,3
149,ARO:3003809,Acinetobacter baumannii OprD conferring resistance to imipenem,Acinetobacter baumannii OprD conferring resistance to imipenem,Outer Membrane Porin (Opr),carbapenem;cephalosporin;monobactam;penicillin beta-lactam,reduced permeability to antibiotic;resistance by absence,Abau_OprD_IPM,AHB92962.1,CP006768.1,16335991,1.0,0.39324586292856595,0.18302430267405026,2
150,ARO:3003818,Acinetobacter baumannii parC conferring resistance to fluoroquinolones,Acinetobacter baumannii parC conferring resistance to fluoroquinolones,fluoroquinolone resistant parC,fluoroquinolone antibiotic,antibiotic target alteration,Abau_parC_FLO,WP_000202252.1,NZ_CP009257.1,36010006;27175500,2.0,0.94853277631643,-0.29435984796979736,3
151,ARO:3000216,acrB,acrB,resistance-nodulation-cell division (RND) antibiotic efflux pump,cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;glycylcycline;penicillin beta-lactam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic,antibiotic efflux,acrB,WP_001985623.1,NC_010410.1,19453279;19166984;18073115;17275331;12374972,5.0,0.5634601011061505,0.7979579122029835,1
152,ARO:3000491,acrD,acrD,resistance-nodulation-cell division (RND) antibiotic efflux pump,aminoglycoside antibiotic,antibiotic efflux,acrD,WP_001985623.1,NC_010410.1,10692383,1.0,0.4939603670929779,0.7271089639710028,1
153,ARO:3000499,AcrE,AcrE,resistance-nodulation-cell division (RND) antibiotic efflux pump,cephalosporin;fluoroquinolone antibiotic;penicillin beta-lactam,antibiotic efflux,AcrE,WP_001985623.1,NC_010410.1,16267305;8407802,2.0,0.5562844958646226,0.7812791370502852,1
154,ARO:3000502,AcrF,AcrF,resistance-nodulation-cell division (RND) antibiotic efflux pump,cephalosporin;fluoroquinolone antibiotic;penicillin beta-lactam,antibiotic efflux,AcrF,WP_001985623.1,NC_010410.1,16267305,1.0,0.5562844958646226,0.7812791370502852,1
155,ARO:3000656,AcrS,AcrS,resistance-nodulation-cell division (RND) antibiotic efflux pump,cephalosporin;disinfecting agents and antiseptics;fluoroquinolone antibiotic;glycylcycline;penicillin beta-lactam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic,antibiotic efflux,AcrS,WP_001985623.1,NC_010410.1,18567659,1.0,0.5634601011061505,0.7979579122029835,1
156,ARO:3001821,ACT-1,ACT-1,ACT beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,ACT-1,AAC45086.2,U58495.2,9055993,1.0,-0.4889596511272619,-0.05077571137126173,0
157,ARO:3001832,ACT-10,ACT-10,ACT beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,ACT-10,AAC45086.2,U58495.2,25312010,1.0,-0.4889596511272619,-0.05077571137126173,0
204,ARO:3001827,ACT-16,ACT-16,ACT beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,ACT-16,AAC45086.2,U58495.2,24336426,1.0,-0.4889596511272619,-0.05077571137126173,0
241,ARO:3001822,ACT-2,ACT-2,ACT beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,ACT-2,AAC45086.2,U58495.2,23093031,1.0,-0.4889596511272619,-0.05077571137126173,0
245,ARO:3001828,ACT-23,ACT-23,ACT beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,ACT-23,AAC45086.2,U58495.2,24629772,1.0,-0.4889596511272619,-0.05077571137126173,0
251,ARO:3001823,ACT-3,ACT-3,ACT beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,ACT-3,AAC45086.2,U58495.2,18789849,1.0,-0.4889596511272619,-0.05077571137126173,0
273,ARO:3001824,ACT-5,ACT-5,ACT beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,ACT-5,AAC45086.2,U58495.2,23643553,1.0,-0.4889596511272619,-0.05077571137126173,0
284,ARO:3001825,ACT-6,ACT-6,ACT beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,ACT-6,AAC45086.2,U58495.2,21304534,1.0,-0.4889596511272619,-0.05077571137126173,0
316,ARO:3001826,ACT-9,ACT-9,ACT beta-lactamase,carbapenem;cephalosporin;penicillin beta-lactam,antibiotic inactivation,ACT-9,AAC45086.2,U58495.2,21690276,1.0,-0.4889596511272619,-0.05077571137126173,0
328,ARO:3003847,ADC-1,ADC-1,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-1,CAB77444.1,AJ009979.1,10639377,1.0,-0.5418834978996633,-0.07302393889820546,0
348,ARO:3003856,ADC-12,ADC-12,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-12,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
357,ARO:3003857,ADC-13,ADC-13,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-13,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
368,ARO:3003858,ADC-14,ADC-14,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-14,CAB77444.1,AJ009979.1,18065824;19029333,2.0,-0.5418834978996633,-0.07302393889820546,0
378,ARO:3003859,ADC-15,ADC-15,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-15,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
389,ARO:3003860,ADC-16,ADC-16,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-16,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
399,ARO:3003861,ADC-17,ADC-17,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-17,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
410,ARO:3003862,ADC-18,ADC-18,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-18,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
412,ARO:3005244,ADC-181,ADC-181,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-181,CAB77444.1,AJ009979.1,33329450,1.0,-0.5418834978996633,-0.07302393889820546,0
413,ARO:3005245,ADC-182,ADC-182,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-182,CAB77444.1,AJ009979.1,33329450,1.0,-0.5418834978996633,-0.07302393889820546,0
414,ARO:3005246,ADC-183,ADC-183,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-183,CAB77444.1,AJ009979.1,33329450,1.0,-0.5418834978996633,-0.07302393889820546,0
421,ARO:3003863,ADC-19,ADC-19,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-19,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
432,ARO:3003848,ADC-2,ADC-2,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-2,CAB77444.1,AJ009979.1,12709319,1.0,-0.5418834978996633,-0.07302393889820546,0
433,ARO:3003864,ADC-20,ADC-20,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-20,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
444,ARO:3003865,ADC-21,ADC-21,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-21,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
455,ARO:3003866,ADC-22,ADC-22,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-22,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
466,ARO:3003867,ADC-23,ADC-23,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-23,CAB77444.1,AJ009979.1,19029333,1.0,-0.5418834978996633,-0.07302393889820546,0
488,ARO:3003868,ADC-25,ADC-25,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-25,CAB77444.1,AJ009979.1,18077141,1.0,-0.5418834978996633,-0.07302393889820546,0
536,ARO:3003849,ADC-3,ADC-3,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-3,CAB77444.1,AJ009979.1,12709319,1.0,-0.5418834978996633,-0.07302393889820546,0
546,ARO:3003870,ADC-31,ADC-31,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-31,CAB77444.1,AJ009979.1,22038960,1.0,-0.5418834978996633,-0.07302393889820546,0
600,ARO:3003871,ADC-39,ADC-39,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-39,CAB77444.1,AJ009979.1,18765689,1.0,-0.5418834978996633,-0.07302393889820546,0
601,ARO:3003850,ADC-4,ADC-4,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-4,CAB77444.1,AJ009979.1,12709319,1.0,-0.5418834978996633,-0.07302393889820546,0
602,ARO:3003872,ADC-41,ADC-41,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-41,CAB77444.1,AJ009979.1,20368407,1.0,-0.5418834978996633,-0.07302393889820546,0
603,ARO:3003873,ADC-42,ADC-42,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-42,CAB77444.1,AJ009979.1,20368407,1.0,-0.5418834978996633,-0.07302393889820546,0
604,ARO:3003874,ADC-43,ADC-43,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-43,CAB77444.1,AJ009979.1,20368407,1.0,-0.5418834978996633,-0.07302393889820546,0
605,ARO:3003876,ADC-44,ADC-44,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-44,CAB77444.1,AJ009979.1,20368407,1.0,-0.5418834978996633,-0.07302393889820546,0
606,ARO:3003851,ADC-5,ADC-5,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-5,CAB77444.1,AJ009979.1,15047547,1.0,-0.5418834978996633,-0.07302393889820546,0
611,ARO:3003878,ADC-56,ADC-56,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-56,CAB77444.1,AJ009979.1,21788456,1.0,-0.5418834978996633,-0.07302393889820546,0
615,ARO:3003852,ADC-6,ADC-6,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-6,CAB77444.1,AJ009979.1,14742218,1.0,-0.5418834978996633,-0.07302393889820546,0
617,ARO:3003879,ADC-61,ADC-61,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-61,CAB77444.1,AJ009979.1,26125919,1.0,-0.5418834978996633,-0.07302393889820546,0
623,ARO:3004493,ADC-68,ADC-68,ADC beta-lactamase with carbapenemase activity,carbapenem,antibiotic inactivation,ADC-68,AGL39360.1,KC866352.1,25372683,1.0,-0.4371838697608921,-0.03642524797878714,0
624,ARO:3003853,ADC-7,ADC-7,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-7,CAB77444.1,AJ009979.1,15980372,1.0,-0.5418834978996633,-0.07302393889820546,0
627,ARO:3003880,ADC-74,ADC-74,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-74,CAB77444.1,AJ009979.1,26824943,1.0,-0.5418834978996633,-0.07302393889820546,0
628,ARO:3003881,ADC-75,ADC-75,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-75,CAB77444.1,AJ009979.1,26824943,1.0,-0.5418834978996633,-0.07302393889820546,0
629,ARO:3003882,ADC-76,ADC-76,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-76,CAB77444.1,AJ009979.1,26824943,1.0,-0.5418834978996633,-0.07302393889820546,0
630,ARO:3003883,ADC-77,ADC-77,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-77,CAB77444.1,AJ009979.1,26824943,1.0,-0.5418834978996633,-0.07302393889820546,0
631,ARO:3003884,ADC-78,ADC-78,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-78,CAB77444.1,AJ009979.1,26824943,1.0,-0.5418834978996633,-0.07302393889820546,0
632,ARO:3003885,ADC-79,ADC-79,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-79,CAB77444.1,AJ009979.1,26824943,1.0,-0.5418834978996633,-0.07302393889820546,0
633,ARO:3003854,ADC-8,ADC-8,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-8,CAB77444.1,AJ009979.1,17403709,1.0,-0.5418834978996633,-0.07302393889820546,0
634,ARO:3003886,ADC-80,ADC-80,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-80,CAB77444.1,AJ009979.1,26824943,1.0,-0.5418834978996633,-0.07302393889820546,0
635,ARO:3003887,ADC-81,ADC-81,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-81,CAB77444.1,AJ009979.1,26824943,1.0,-0.5418834978996633,-0.07302393889820546,0
636,ARO:3003888,ADC-82,ADC-82,ADC beta-lactamase without carbapenemase activity,cephalosporin,antibiotic inactivation,ADC-82,CAB77444.1,AJ009979.1,21398552;22952140,2.0,-0.5418834978996633,-0.07302393889820546,0
654,ARO:3000774,adeA,adeA,resistance-nodulation-cell division (RND) antibiotic efflux pump,glycylcycline;tetracycline antibiotic,antibiotic efflux,adeA,WP_001985623.1,NC_010410.1,21173183,1.0,0.5578671071567269,0.7908511211379637,1
655,ARO:3000775,adeB,adeB,resistance-nodulation-cell division (RND) antibiotic efflux pump,glycylcycline;tetracycline antibiotic,antibiotic efflux,adeB,WP_001985623.1,NC_010410.1,21173183,1.0,0.5578671071567269,0.7908511211379637,1
656,ARO:3003811,adeC,adeC,resistance-nodulation-cell division (RND) antibiotic efflux pump,glycylcycline;tetracycline antibiotic,antibiotic efflux,adeC,WP_001985623.1,NC_010410.1,21173183,1.0,0.5578671071567269,0.7908511211379637,1
657,ARO:3000777,adeF,adeF,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic;tetracycline antibiotic,antibiotic efflux,adeF,WP_001985623.1,NC_010410.1,20696879,1.0,0.557822342781326,0.7856370651281287,1
658,ARO:3000778,adeG,adeG,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic;tetracycline antibiotic,antibiotic efflux,adeG,WP_001985623.1,NC_010410.1,21377839,1.0,0.557822342781326,0.7856370651281287,1
659,ARO:3000779,adeH,adeH,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic;tetracycline antibiotic,antibiotic efflux,adeH,WP_001985623.1,NC_010410.1,20696879,1.0,0.557822342781326,0.7856370651281287,1
660,ARO:3000780,adeI,adeI,resistance-nodulation-cell division (RND) antibiotic efflux pump,carbapenem;cephalosporin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;lincosamide antibiotic;macrolide antibiotic;penicillin beta-lactam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic,antibiotic efflux,adeI,WP_001985623.1,NC_010410.1,18086852,1.0,0.5574225883539786,0.7851362590720085,1
661,ARO:3000781,adeJ,adeJ,resistance-nodulation-cell division (RND) antibiotic efflux pump,carbapenem;cephalosporin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;lincosamide antibiotic;macrolide antibiotic;penicillin beta-lactam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic,antibiotic efflux,adeJ,WP_001985623.1,NC_010410.1,18086852,1.0,0.5574225883539786,0.7851362590720085,1
662,ARO:3000782,adeK,adeK,resistance-nodulation-cell division (RND) antibiotic efflux pump,carbapenem;cephalosporin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;lincosamide antibiotic;macrolide antibiotic;penicillin beta-lactam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic,antibiotic efflux,adeK,WP_001985623.1,NC_010410.1,18086852,1.0,0.5574225883539786,0.7851362590720085,1
663,ARO:3000620,adeL,adeL,resistance-nodulation-cell division (RND) antibiotic efflux pump,fluoroquinolone antibiotic;tetracycline antibiotic,antibiotic efflux,adeL,WP_001985623.1,NC_010410.1,20696879,1.0,0.557822342781326,0.7856370651281287,1
664,ARO:3000559,adeN,adeN,resistance-nodulation-cell division (RND) antibiotic efflux pump,carbapenem;cephalosporin;diaminopyrimidine antibiotic;fluoroquinolone antibiotic;lincosamide antibiotic;macrolide antibiotic;penicillin beta-lactam;phenicol antibiotic;rifamycin antibiotic;tetracycline antibiotic,antibiotic efflux,adeN,WP_001985623.1,NC_010410.1,22371895,1.0,0.5574225883539786,0.7851362590720085,1
665,ARO:3000553,adeR,adeR,resistance-nodulation-cell division (RND) antibiotic efflux pump,glycylcycline;tetracycline antibiotic,antibiotic efflux,adeR,WP_001985623.1,NC_010410.1,22371895,1.0,0.5578671071567269,0.7908511211379637,1
666,ARO:3000549,adeS,adeS,resistance-nodulation-cell division (RND) antibiotic efflux pump,glycylcycline;tetracycline antibiotic,antibiotic efflux,adeS,WP_001985623.1,NC_010410.1,22371895,1.0,0.5578671071567269,0.7908511211379637,1
667,ARO:3002481,AER-1,AER-1,AER beta-lactamase,penicillin beta-lactam,antibiotic inactivation,AER-1,AAC09015.1,U14748.1,3890725,1.0,-0.46713043304824686,-0.04419973705260228,0
673,ARO:3004451,Agrobacterium fabrum chloramphenicol acetyltransferase,Agrobacterium fabrum chloramphenicol acetyltransferase,chloramphenicol acetyltransferase (CAT),phenicol antibiotic,antibiotic inactivation,Afab_ACT_CHL,AAA22081.1,M58472.1,2013403,1.0,-0.41810041989184665,0.008098778232803649,0
674,ARO:3000853,AIM-1,AIM-1,AIM beta-lactamase,cephalosporin;penicillin beta-lactam,antibiotic inactivation,AIM-1,CAQ53840.1,AM998375.1,22985886,1.0,-0.5510226466490608,-0.07916658454818741,0
680,ARO:3004452,Alkalihalobacillus clausii chloramphenicol acetyltransferase,Alkalihalobacillus clausii chloramphenicol acetyltransferase,chloramphenicol acetyltransferase (CAT),phenicol antibiotic,antibiotic inactivation,Acla_ACT_CHL,AAA22081.1,M58472.1,19459958,1.0,-0.41810041989184665,0.008098778232803649,0
681,ARO:3007433,almE,almE,alm glycyltransferase;polymyxin resistance operon,peptide antibiotic,antibiotic target alteration,almE,MCO7070877.1,JAKJWK010000010.1,25068415,1.0,0.9599485598741038,-0.6021706314453436,3
